11312313, 22.55, 25.3, 123.1
11312321, 4.0, 16.15, 51.95
11312323, 20.05, 23.4, 102.35
11312322, 29.3, 17.75, 80.65
11312331, 2.8, 13.85, 43.8
11312332, 9.8, 16.4, 63.25
11312333, 22.85, 20.85, 84.65
11313111, 131.05, 10.5, 78.05
11313113, 110.25, 28.6, 156.05
11313112, 159.05, 14.6, 97.25
11313121, 158.35, 8.55, 61.9
11313122, 150.75, 14.1, 85.65
11313131, 139.45, 7.4, 46.85
11313123, 143.7, 21.75, 111.85
11313132, 186.2, 10.55, 59.85
11313133, 146.25, 15.1, 89.7
11313211, 29.6, 12.4, 75.3
11313212, 63.85, 21.0, 116.0
11313221, 38.95, 9.95, 64.2
11313213, 52.65, 30.9, 151.2
11313222, 75.35, 17.15, 99.7
11313223, 61.6, 22.75, 119.15
11313231, 47.35, 11.65, 59.55
11313233, 80.3, 16.55, 92.9
11313232, 76.5, 14.55, 73.65
11313311, 8.45, 19.0, 82.25
11313312, 16.6, 26.55, 110.55
11313313, 31.1, 31.6, 143.8
11313322, 13.7, 22.05, 98.05
11313321, 22.15, 18.05, 70.45
11313323, 35.0, 28.1, 125.25
11313331, 6.9, 16.3, 54.9
11313332, 28.65, 19.8, 82.8
11313333, 35.25, 25.8, 106.45
11321111, 180.35, 5.5, 46.95
11321112, 163.4, 9.8, 73.95
11321121, 136.5, 5.1, 39.35
11321113, 126.35, 17.5, 103.85
11321122, 116.0, 9.05, 62.75
11321123, 145.9, 13.3, 88.25
11321131, 165.3, 4.85, 36.4
11321132, 170.75, 7.1, 51.45
11321133, 156.55, 10.75, 65.3
11321211, 26.1, 7.8, 54.85
11321212, 58.6, 10.35, 76.85
11321213, 83.4, 16.9, 105.6
11321221, 8.65, 6.85, 45.45
11321222, 55.3, 8.95, 59.0
11321223, 68.9, 14.7, 95.6
11321231, 52.8, 7.2, 37.4
11321232, 54.0, 9.2, 55.15
11321233, 47.5, 12.6, 69.45
11321312, 18.85, 16.5, 80.75
11321311, 1.75, 12.8, 53.95
11321313, 16.85, 23.7, 110.15
11321321, 1.5, 12.6, 49.1
11321322, 11.25, 15.6, 68.8
11321323, 23.8, 21.5, 87.6
11321331, 2.1, 13.4, 45.85
11321332, 4.85, 13.4, 52.95
11321333, 11.5, 19.95, 77.3
11322111, 151.75, 9.0, 68.4
11322112, 126.75, 15.5, 109.1
11322113, 161.9, 20.9, 131.8
11322122, 156.2, 11.85, 84.65
11322121, 177.05, 7.75, 53.2
11322123, 153.55, 18.75, 108.55
11322131, 159.7, 7.1, 51.8
11322132, 154.35, 10.4, 60.4
